e, e_dot, e_int, stamp, 
14.164909986650642, 0.0, 2.8329819973301285, 46219000000, 
14.164909986650642, 0.0, 2.8329819973301285, 46219000000, 
14.170850352630046, 0.0198012199313465, 2.8333780217287554, 58663000000, 
14.170657600051939, 0.019158711337657525, 2.8337611959555087, 58731000000, 
14.179781398586385, 0.029770153187798815, 2.8347526234178915, 58799000000, 
14.176299611504337, 0.018806704841326887, 2.835115907342844, 58867000000, 
14.171777163493216, -0.026680783643898327, 2.8351905449055956, 58935000000, 
14.163491068901356, -0.042695142009936404, 2.834104522926594, 59037000000, 
14.15885576427972, -0.04307133071165481, 2.832941599778286, 59105000000, 
14.152108804879392, -0.037940880073215055, 2.8316303758706978, 59173000000, 
14.147979799833966, -0.03625321481917965, 2.830596291266205, 59241000000, 
14.142120157698168, -0.03329549060408018, 2.8294805841607684, 59309000000, 
14.135084353460757, -0.0429848212440298, 2.8283456207328594, 59377000000, 
14.128347530219147, -0.045908758263403605, 2.827036802758538, 59479000000, 
14.121386491922783, -0.04565953845991307, 2.8256545583735124, 59513000000, 
14.114668792722862, -0.04559579165428337, 2.824293520990986, 59581000000, 
14.107924964200679, -0.04487175907367913, 2.8229320165897547, 59649000000, 
14.100904275309805, -0.045881724710188365, 2.821566535482223, 59717000000, 
14.093529054769945, -0.047986364769112555, 2.8201572196186953, 59819000000, 
14.087110796597718, -0.04597826237362194, 2.8187696084451646, 59887000000, 
14.081023634805762, -0.041684733213944725, 2.8174442324115616, 59989000000, 
14.07424910913866, -0.04287229153019231, 2.8161589027028096, 60057000000, 
14.067131508383763, -0.04630708807332814, 2.814826950155213, 60125000000, 
14.056717591650967, -0.05843839162564516, 2.813206547278226, 60227000000, 
14.051185059668148, -0.053154829052051156, 2.8116689439801923, 60329000000, 
14.046256999687474, -0.03486863987831157, 2.810277310067106, 60363000000, 
14.03945969067689, -0.03908456330419104, 2.809126783335501, 60431000000, 
14.032340756574524, -0.046387477043167515, 2.8078704964625927, 60499000000, 
14.025277073178351, -0.04727539166179776, 2.8064718346953175, 60567000000, 
14.018192386195079, -0.047161234598149804, 2.8050540143965303, 60669000000, 
14.011050336445207, -0.04742245577714854, 2.8036346530545755, 60737000000, 
14.003936564166622, -0.047519406761521076, 2.802211952453794, 60805000000, 
13.996708589163083, -0.047805824273747057, 2.8007796993183276, 60907000000, 
13.989602453846922, -0.04778036773233296, 2.799349840478442, 60975000000, 
13.982404484248239, -0.04768034971614673, 2.7979143684838825, 61043000000, 
13.975141289772337, -0.04820388024861918, 2.7964765485245002, 61111000000, 
13.9678801096842, -0.04841458188012737, 2.795028392246985, 61179000000, 
13.96042378504261, -0.04905834909909146, 2.793563012299943, 61247000000, 
13.953210650369591, -0.04889819771536352, 2.7921009696730934, 61315000000, 
13.944976809991731, -0.05148991683626036, 2.7905740830269283, 61383000000, 
13.932537238515648, -0.06891137284647779, 2.7887149799251314, 61485000000, 
13.926627956891133, -0.06116284366865917, 2.786942800359901, 61553000000, 
13.920029351485297, -0.04169295676783591, 2.785279636459472, 61621000000, 
13.920029351485297, -0.021995351352786702, 2.784445777324115, 61621000000, 
13.909155293372768, -0.03624686037509761, 2.7832809330895576, 61723000000, 
13.901619525459532, -0.06136608675255081, 2.7820536113545065, 61825000000, 
13.8941910245949, -0.04988089592622794, 2.78033105622848, 61893000000, 
13.885772538642653, -0.05282328938959561, 2.778772205913139, 61995000000, 
13.878801668038516, -0.051297855187944684, 2.777251015418404, 62097000000, 
13.871221080339525, -0.048504861010426246, 2.7757196858013793, 62165000000, 
13.864101203823296, -0.04900154738406807, 2.7742749301467557, 62267000000, 
13.856718500495683, -0.04834193281280837, 2.7728027189772333, 62335000000, 
13.84927657011568, -0.04941544569205073, 2.7713397516289775, 62437000000, 
13.841824240639767, -0.049647532853054344, 2.7698546207500754, 62505000000, 
13.834388310535639, -0.04962753193347306, 2.7683659414194057, 62573000000, 
13.826843725725922, -0.049935049712814816, 2.7668704184600883, 62641000000, 
13.819143768535502, -0.05081514000045454, 2.765358386986471, 62709000000, 
13.807950981536957, -0.06297581396321898, 2.7635958983865585, 62811000000, 
13.80225304292284, -0.05630241870887195, 2.7619565195330202, 62879000000, 
13.796535293664483, -0.03805229290824386, 2.760449287874952, 62947000000, 
13.78890749402857, -0.0444851629809051, 2.75917972204106, 63015000000, 
13.781288226823655, -0.050823556136094794, 2.757782067634447, 63117000000, 
13.773728262548497, -0.05059743826690758, 2.7562615988933814, 63185000000, 
13.765037608483592, -0.05416872780021009, 2.754670273190383, 63287000000, 
13.75546202427294, -0.060887460918520965, 2.7529485263536686, 63355000000, 
13.749550784340732, -0.05162274714286615, 2.751336694473151, 63423000000, 
13.743071781754242, -0.04130080839566119, 2.7498723060245274, 63491000000, 
13.735459545323675, -0.046970796723524444, 2.7485388074279093, 63559000000, 
13.727639911857771, -0.05143956632156943, 2.7470780825957126, 63627000000, 
13.720080283143472, -0.05126420726734082, 2.745545316021661, 63695000000, 
13.712227800009053, -0.05137370616239423, 2.7439965330006864, 63763000000, 
13.704606471252307, -0.051579372970553074, 2.7424609702936555, 63865000000, 
13.696774934168916, -0.051509552800457215, 2.740907280362018, 63933000000, 
13.689147118993802, -0.051531174195016405, 2.7393685682943345, 64035000000, 
13.681152457600032, -0.05207492189628127, 2.7378049673841836, 64137000000, 
13.671780124400142, -0.057889981978866224, 2.7361386467329316, 64239000000, 
13.665815547441857, -0.05112303386058059, 2.7345832086294686, 64273000000, 
