imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.06529180639861476, -0.03279064351895173, -0.016493945238016696, -0.0070643201937073685, 0.09757498025140585, -0.07239888930037049, 0.17676126924994362, -0.030235640509910032, 0.17773103832443457, -0.02847683506106499, 16889000000, 
-0.07611344109616201, -0.01691485556317795, -0.018387729546678975, -0.005968603675223511, 0.09725005030218788, -0.06137378496645603, 0.1865029424014204, -0.03286651756617979, 0.18762876736152173, -0.03099091142617328, 16985000000, 
-0.029314284753800813, -0.015158665437455471, -0.017367867789137608, -0.00494021147952503, 0.0972929981309669, -0.050776639372084834, 0.196104392825342, -0.03553965766558406, 0.1942164835923662, -0.03270007947444709, 17090000000, 
-0.06912513613695788, -0.05505088606762101, -0.018634246547290078, -0.0046025473265498195, 0.0971508587534665, -0.04737526137807395, 0.2058161422100348, -0.03829688787164381, 0.20408516261424656, -0.03530399988176725, 17210000000, 
-0.07189080280734758, -0.030762303971918394, -0.019936310319451308, -0.0043037879160744115, 0.09694615801247647, -0.044393589228368766, 0.21544092580837032, -0.04108136770226386, 0.21394354467739213, -0.03795186301749369, 17275000000, 
-0.05871290477641763, -0.006065197401074024, -0.020330425674393755, -0.003939574177084015, 0.09680437313054382, -0.040696241808945675, 0.22509531659624563, -0.04392510430230957, 0.2205106121890929, -0.039740252180095866, 17366000000, 
-0.04618572690422204, -0.01064281368410103, -0.01994922957242303, -0.0030635053403769074, 0.09678963610681789, -0.03165117117493857, 0.23464610074042638, -0.04678390015970011, 0.2303514560316047, -0.04245029994898945, 17458000000, 
-0.08076590994885638, -0.005041775307863627, -0.021559384538994295, -0.002974053655766533, 0.09654308850159804, -0.030805453833365862, 0.24423034825335097, -0.049688446589076944, 0.24018355779061992, -0.04518642233389159, 17553000000, 
-0.05662894497066933, 0.0035561906433945745, -0.021575320968619874, -0.002198539799518035, 0.09646703692021753, -0.022790580800531104, 0.2538352009340603, -0.05263415583606847, 0.25000609061910056, -0.047951488314738326, 17648000000, 
-0.06458123222461387, -0.0058899344977735545, -0.022017569659403435, -0.0023223221914611303, 0.09637787029514892, -0.024096010674952855, 0.2633715388907302, -0.05558864216565235, 0.2565495032564329, -0.04980801133157258, 17738000000, 
-0.05171347792667464, -0.007463515096596183, -0.021662995138582178, -0.002339350648806674, 0.09639741028885022, -0.024267774847860767, 0.2728786183931383, -0.05855952812605316, 0.2663604347954459, -0.05261089095926662, 17838000000, 
-0.07509911408714577, -0.01779489674296293, -0.02264740038217717, -0.0016601724372224823, 0.09627753569128221, -0.017243611661871903, 0.28243528831176734, -0.061567977900569164, 0.2761664709009794, -0.05543682761578701, 17933000000, 
-0.06533760472498774, -0.020018219529401565, -0.02294250016045047, -0.001772455414302143, 0.09620820645236552, -0.018423120850711613, 0.29204382486275365, -0.06461777263618414, 0.2827003768631012, -0.05733079397514042, 18019000000, 
-0.06032382514226228, -0.01900455328680268, -0.0229093043030748, -0.0019843821603700534, 0.09618520952610964, -0.020630845117942893, 0.30161631659420307, -0.06767560934024228, 0.29249688863664597, -0.060185772239364256, 18109000000, 
-0.02176937928489997, -0.009643217701171507, -0.020725604635030037, -0.001810293928982829, 0.09645064075266607, -0.018769122888722636, 0.3110220340366154, -0.07070175809761041, 0.3022871445611193, -0.06306034855208999, 18204000000, 
-0.054665815645981795, 0.010343682599974176, -0.020685633173606263, -0.0019131777860805063, 0.09646659972845074, -0.019832540915363638, 0.320545077401457, -0.0737845894200212, 0.3088102882632031, -0.06498753990418255, 18289000000, 
-0.05505386465159707, -0.006940862923307875, -0.020671393623345333, -0.0010622922190120397, 0.09647854109357026, -0.01101065798644042, 0.33006834621002423, -0.07688588896610439, 0.31533030474704904, -0.06692203247875507, 18374000000, 
-0.04096301533226476, -0.011967508577710314, -0.0198629330126825, -0.0009769133873124762, 0.09659201767752959, -0.010113810755810908, 0.3395672324627884, -0.07999827561633993, 0.32510852473948726, -0.06983278975266297, 18462000000, 
-0.034576955597968556, -0.004701899357285733, -0.01878613928377057, -0.0012573343058507925, 0.09673351527081751, -0.012997918067287523, 0.34918574186193996, -0.08316213457347849, 0.33488413703015746, -0.07275691044481832, 18559000000, 
-0.06081698200374963, 0.012698585446534485, -0.019389999670654485, -0.0005503871919648976, 0.09670466433681064, -0.005691423425533701, 0.35852882915914785, -0.0862443682268705, 0.34139795212561963, -0.07471301452275522, 18634000000, 
-0.02772671859658195, -0.004530419859260745, -0.01803727805030598, -0.0007216050240008652, 0.09687280000734348, -0.007448995217916315, 0.36803010256242313, -0.08939191300948375, 0.35116707840860134, -0.07765085831014103, 18759000000, 
-0.06384204949130912, -0.018824010916273403, -0.01891027950752433, -0.0002772518744178175, 0.09679168377513932, -0.002864418342612084, 0.3775137950811173, -0.09253812356140426, 0.3609336227567848, -0.08059645154964286, 18819000000, 
-0.022735391270591557, -0.02329235935374938, -0.017356416824311632, -0.0003565071710403744, 0.09698647334896714, -0.003675844256730787, 0.3869586559929237, -0.0956794196622173, 0.37069776707413055, -0.08354587230883909, 18909000000, 
-0.0779352592273613, -0.009370668801820891, -0.019113935798208456, -0.0006890097199824625, 0.09679779542802582, -0.007118031117710495, 0.3964985407565025, -0.09885480690182942, 0.38046176794170206, -0.08649859573339548, 18999000000, 
-0.08813427730695317, 0.007778339622458172, -0.021221694830063753, -9.450444418726446e-05, 0.09650984633006716, -0.0009792207508450054, 0.40607843434421, -0.10204717946254593, 0.3869708437691453, -0.0884704574674585, 19094000000, 
-0.07417670476029516, -0.013008102140331497, -0.02225692502953639, -0.0002250251942617235, 0.09634461141615921, -0.0023356282303089093, 0.4155595874237882, -0.10521323153833251, 0.3967328860120977, -0.09142880431620165, 19189000000, 
-0.054747194550929565, -0.03562330985936741, -0.022048841717928876, -0.0006310864384794316, 0.09633621076069325, -0.006550874624362174, 0.42499898497203525, -0.10836793007920163, 0.4064944633849822, -0.0943884055152378, 19289000000, 
-0.03815400495756578, 0.014032138344171285, -0.02090679132472079, 2.178670358331368e-05, 0.09642132221674903, 0.00022595317179263056, 0.43459319755155174, -0.11157692200137723, 0.41625486970255765, -0.09735312695893393, 19380000000, 
-0.051795359410201455, -0.041315703790323524, -0.02069246008350169, 4.014403243648677e-05, 0.09646593262989284, 0.0004161472484851813, 0.4439870441801143, -0.11472373283977119, 0.42601379774738396, -0.10031807733251073, 19480000000, 
-0.058184146082468025, 0.01973841453248465, -0.020866046778012726, -0.0003071734648467622, 0.09645807945811698, -0.003184528103528537, 0.45343650435942046, -0.11788952608856477, 0.43252012121373856, -0.10229430355889853, 19580000000, 
-0.04968691062792651, -0.015965760772828026, -0.02054396942035592, 0.0003032128707331729, 0.09649566452811409, 0.0031422434594958575, 0.46289825106326066, -0.1210588966126919, 0.44227988312345906, -0.10526159608772212, 19670000000, 
-0.06025503293871897, 0.017034739953842092, -0.020855613313273288, 0.0003147363038640946, 0.09646226497737503, 0.0032627919729846192, 0.47238046778338505, -0.12423669604990757, 0.4520389645673144, -0.10822686696833164, 19757000000, 
-0.03671790046632841, -0.0033392368132568275, -0.019780853265951515, -0.00015804840113203082, 0.09658070301541823, -0.0016364387108136896, 0.4819464824833262, -0.12744035668473822, 0.46179899884654974, -0.11118859223420537, 19848000000, 
-0.050521589353199725, -0.0036620580917745625, -0.019658839606327128, 0.0005426630038525788, 0.0966216994989426, 0.005616367820755601, 0.49133013110881657, -0.1305793687418776, 0.47155913677617695, -0.11414990010282944, 19949000000, 
-0.05426360707635378, 0.0012730246144461365, -0.019757015744855826, 0.00037673430793974845, 0.0966164636718005, 0.0038992765168831788, 0.5008345619262711, -0.13375889699382734, 0.4780664186024649, -0.11612132025875894, 20049000000, 
-0.02470021729534743, -0.023273471357399777, -0.01817163806595555, -0.00011615294329693234, 0.0968157360898663, -0.0011997320682364783, 0.5103281943988625, -0.136930417105066, 0.48782839520098176, -0.11907497072944982, 20139000000, 
-0.04760500175367294, -0.007290541811377108, -0.018102160091522965, 0.00046620046150575836, 0.09685894214994199, 0.004813189687577417, 0.5197792511869015, -0.14008373111667277, 0.49759158718865887, -0.1220286351262813, 20274000000, 
-0.048859886011274424, 0.01825993234869363, -0.018104253253868198, 0.00048123533783325085, 0.09687016407128143, 0.004967838574931454, 0.5293609606267363, -0.14328025539810754, 0.5073549451823258, -0.1249780423098066, 20329000000, 
-0.06844176286022552, 0.018832711462395672, -0.019239412262046802, 0.0005224234100162687, 0.09675963598646291, 0.0053991874265562345, 0.5387671650295968, -0.14641306994962788, 0.5138646001797609, -0.12694134522384734, 20425000000, 
-0.084494654424421, -0.00688456017272179, -0.02113436917005823, 0.00022218556641310252, 0.0965154372098846, 0.0023020728376325216, 0.5482606952074833, -0.1495702940885388, 0.5236308138137776, -0.12988458119756435, 20510000000, 
-0.07102531990326882, 0.00560251681811821, -0.022007390115970693, 0.000590995039844297, 0.09635795348001065, 0.0061333290973941065, 0.557792155088978, -0.1527345718325306, 0.5333965778289673, -0.13282820379599314, 20610000000, 
-0.08603883927623432, -0.020448971146555132, -0.023595511231669815, 0.0004114009213069793, 0.09611824493084471, 0.004280154320368361, 0.5673090633845903, -0.15589092849854516, 0.5431627423046954, -0.13576634685069788, 20700000000, 
-0.0277961491436753, -0.024078556042136594, -0.021666711349897994, -0.00014507846843168424, 0.09630785043499784, -0.0015064033490146652, 0.5767759870266829, -0.1590257093675658, 0.5529314952117117, -0.13869981123593897, 20800000000, 
-0.0253955201965212, -0.006223024454944723, -0.01985035344868139, 0.0005476515153313301, 0.09652930164246067, 0.005673422536089631, 0.5862367940362228, -0.16215410629351548, 0.5627000252553358, -0.1416321914708354, 20900000000, 
-0.0744652815251256, -0.0020248869030857373, -0.021034556694356298, 0.0005443284604658692, 0.09640825255312463, 0.0056460774472177405, 0.5957837443581928, -0.16531076141886994, 0.5692133248381996, -0.14358337445721808, 21005000000, 
-0.03933578615465726, -0.015322444506144946, -0.020096159534673516, 0.00010907538922977913, 0.09653101361130405, 0.0011299517652325376, 0.6052334742034167, -0.16843008546042054, 0.578984686727324, -0.14650513852769242, 21090000000, 
-0.1045323204778495, 0.02723951548338739, -0.02296587852286719, 0.0007259545939122219, 0.09619386167617248, 0.007546787094961207, 0.6147454523304491, -0.17156425782358334, 0.5887575406401593, -0.14942489035298057, 21185000000, 
-0.07495966041384597, 0.012027081885563926, -0.023776995596826746, 0.0006307836256114961, 0.09605049268836423, 0.006567208641584726, 0.6242877143800111, -0.17470559379206765, 0.5952728884726775, -0.1513676510284933, 21280000000, 
-0.08336479801404767, 0.01447264327892946, -0.024939812659365374, 0.00031012363298729717, 0.09587540595956147, 0.003234652619026216, 0.6337991253091296, -0.17782977945028608, 0.6050482799232588, -0.1542752275923884, 21365000000, 
-0.03691991200416038, 0.03128275294938211, -0.02332286166653875, 0.0008706903241391941, 0.09602600104971987, 0.009067235067805983, 0.6432839624265876, -0.18093796985383842, 0.614825631350078, -0.15717883635111052, 21455000000, 
-0.0705394594775098, -0.009098011341871838, -0.023804277923639133, 0.0007056471636123319, 0.09596218585718631, 0.007353387767370122, 0.6527899689644378, -0.18404862714428247, 0.6213441787194209, -0.1591103106748492, 21545000000, 
-0.08787754699621075, -0.010727561670707857, -0.0251785464301767, 0.00032570791957389333, 0.09577267393036283, 0.0034008439590056602, 0.6623889653147209, -0.18718142365437787, 0.6311245496201748, -0.16200068929983108, 21645000000, 
-0.07510948470276618, 0.016377817703238273, -0.025666498133938922, 0.0008683683108831068, 0.09569718695733621, 0.009074125776238787, 0.6718433989348337, -0.19025923548672632, 0.6409070778201431, -0.1648870689982156, 21735000000, 
-0.07050243614999219, 0.021720977920536365, -0.02581951132438482, 0.0008119270110003739, 0.09566251604305412, 0.008487410164237746, 0.6813179672399254, -0.19333864336627365, 0.6506907161306317, -0.16776557709606654, 21855000000, 
-0.04339777128830232, -0.0069970885935365735, -0.024405087017315752, 0.000355363741573891, 0.09580369344151225, 0.0037092906213562534, 0.6908661175956148, -0.19643333233101706, 0.6572145973655668, -0.1696800236685703, 21915000000, 
-0.06420743759324749, -0.018585572587195388, -0.02434266581538265, 0.0008689629712487627, 0.09580992553717596, 0.009069655010968456, 0.7004330243627466, -0.19952551153592518, 0.66700212759584, -0.17254912781332238, 22010000000, 
-0.07136668692764175, 0.017032500553643293, -0.024706534172573024, 0.000826419139164652, 0.09579317273734093, 0.00862711940265976, 0.7098840172998537, -0.202575021665346, 0.6767907979269115, -0.1754103865409415, 22105000000, 
-0.07122379647564948, -0.033163132542910534, -0.025024198484573358, 0.0003230966393873128, 0.09574624987989407, 0.0033745096000377187, 0.7194015277508655, -0.20563764378709445, 0.6865821619874458, -0.17826306380370177, 22205000000, 
-0.05043855215946553, 0.01726500374732209, -0.024107863033137254, 0.0008695722046622766, 0.09584183681098832, 0.009072991854039463, 0.7289708172199955, -0.20870800061219522, 0.6931111413757243, -0.18016237169300736, 22295000000, 
-0.05244723682808422, 0.010714528941837565, -0.023427583413258103, 0.0007545345983327473, 0.09594748166311849, 0.007864037546936315, 0.7384706713414863, -0.21175120988821738, 0.7029053816332846, -0.18300397749362227, 22380000000, 
-0.07537434732202834, -0.00019261888705678944, -0.024153206187930525, 0.0008527721259290723, 0.09588523701782012, 0.008893674901909936, 0.7479481058505648, -0.21477813832705436, 0.7094362856508621, -0.18489360573065192, 22476000000, 
-0.036277034442649264, -0.008104325108418384, -0.022574507680799178, 0.0005948004549183562, 0.09607449737549238, 0.006191033741177642, 0.7574695874997553, -0.21781084286432567, 0.7192354149081949, -0.18772334741167848, 22566000000, 
-0.05374008443491534, -0.022414695211011165, -0.022196566931511338, 0.0006874520326426607, 0.09614324343704639, 0.007150289589437423, 0.7669868532020296, -0.220833560243808, 0.7290348161766267, -0.19054705631194907, 22657000000, 
-0.049958556437723914, 0.008833383404823158, -0.02165599536246514, 0.0003858254869226267, 0.09624338696043885, 0.004008851923314185, 0.7764904859204121, -0.22384572530024663, 0.7388371642437517, -0.19336172537555146, 22749000000, 
-0.07510782722980909, 0.019449948817531468, -0.022614021818937492, 0.00045755707172990943, 0.09614778618891341, 0.004758893468757467, 0.7860547579973833, -0.22687046820633217, 0.7453737182204933, -0.19523555476888985, 22834000000, 
-0.06607911220988255, 0.0005959188156822663, -0.022949446539647582, 0.0005816129460425727, 0.09610516437973424, 0.006051838626949146, 0.7955828018663108, -0.22987896943077218, 0.7551785667303962, -0.1980406072394398, 22927000000, 
-0.05675580284609045, 0.03597040266946013, -0.022686794321279423, 0.0003863854145086017, 0.09612680536459475, 0.00401953870247845, 0.805204439237031, -0.23291192233113064, 0.7649861930935247, -0.20083732602544702, 23015000000, 
-0.05855712898047602, -0.009500643033918111, -0.022568635777566824, 0.00044191122977139827, 0.09613651792123687, 0.004596705178498863, 0.8147878376247601, -0.23592683752868074, 0.7715260915101508, -0.20269920611195336, 23116000000, 
-0.05606268172775579, -0.016015069878991373, -0.022361712358403934, 0.0006826941210003115, 0.0961834131385156, 0.007097836297586472, 0.8241852288706069, -0.23887843034333697, 0.7813359524201872, -0.20548574188622806, 23211000000, 
-0.0715618488897045, 0.027379240535660654, -0.023037706674741913, 0.0005250225139424366, 0.09610850213422659, 0.005462810285079484, 0.8337334277396863, -0.2418724151007994, 0.7911489649514424, -0.2082623018227604, 23336000000, 
-0.0602845634983859, 0.00466581561439941, -0.022989670780094725, 0.0010560719463371777, 0.0960899767443732, 0.010990448557882691, 0.8433196418876987, -0.24487023314379053, 0.8009644949231544, -0.21103250376901048, 23388000000, 
-0.07347086075174174, 0.012900021277992078, -0.023694414904465003, 0.0010123225731302604, 0.09600940845010751, 0.010543993442646055, 0.8528143898539055, -0.24783251219121175, 0.810781691897215, -0.2137925477737396, 23478000000, 
-0.0461428188374253, 0.01786413455681069, -0.022748503708628322, 0.0006658429153000241, 0.0961087511531096, 0.006928015475295047, 0.8623787536663431, -0.2508057042453446, 0.8173282540913844, -0.21562674191693237, 23578000000, 
-0.06684265764347934, -0.006377647209951973, -0.02310075945281737, 0.001110281265222652, 0.09605979386929321, 0.011558230769612012, 0.8719541987703741, -0.25377156245602983, 0.8271504609972626, -0.21837269840833506, 23680000000, 
-0.056985030505364576, 0.0028500153245688484, -0.02284799460204138, 0.000979503731195635, 0.09608987947730026, 0.010193620145262306, 0.8814973668919661, -0.2567191137714282, 0.8369745713806158, -0.22110818552113237, 23775000000, 
-0.03165321717479009, 0.015346033528088592, -0.021192392189658068, 0.0004920994992762289, 0.09630716608675859, 0.0051096872566359156, 0.8910245938347963, -0.2596507783311538, 0.8468018615683949, -0.2238334510911185, 23870000000, 
