imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.057376990795156, -0.019322381837344412, -0.021301259154640807, -1.0038877254295161e-08, -0.003611983038952872, 2.7793256906337717e-06, 0.0004896816184847257, -9.966966041712496e-07, 6.012932971639785e-05, -9.975572978934345e-07, 46206000000, 
-0.04780685333716725, -0.0051348194652733655, -0.022114468296146425, -3.370793308598772e-09, -0.0023783374633338907, 1.417289749905248e-06, 0.0006410597500962986, -9.963711937789757e-07, 6.012495113258565e-05, -9.976286193383259e-07, 46289000000, 
-0.07623582852455801, -0.009148166738717402, -0.0006059871833432907, -6.152720727300978e-10, -0.0005441179255932793, 1.1307697169859558e-06, -0.010126961524612812, -1.0184067677227511e-06, 6.0874263418326804e-05, -9.98850245005694e-07, 58678000000, 
-0.052610839005140714, -0.008135712934094555, -0.0013956579822384063, -1.4259199197913208e-10, -0.0003181335507820403, 4.4821425350646126e-07, -0.009777722606475763, -1.0182332196273481e-06, 6.089493587203462e-05, -9.98965638055252e-07, 58728000000, 
2.870807789992866, 0.023816601496420037, 0.06928104034767883, -3.6225376213083884e-07, 0.03294979024541508, -1.099411436105412e-05, -0.026296902170539968, -9.703395935521962e-07, 0.003525721054513243, -1.00512398191324e-06, 58807000000, 
-0.04911113799145789, -0.001863357886582883, 0.07209961722677094, 0.011347094636452795, 0.0631290559244442, 0.17974440565107652, -0.020115244412387472, 7.818433181047959e-05, 0.010100338506909355, 1.674176455993129e-05, 58901000000, 
-0.04282080468458163, 0.013303415059331395, 0.07240133138072619, 0.012384989036955419, 0.08127835677735006, 0.15237745358069, -0.012230759390596264, 0.00028015386681153086, 0.016870508305185706, 0.00012595742980050107, 58976000000, 
-0.06191098360708353, -0.0047222778180674285, 0.06861355803111911, 0.014839733380823358, 0.09479321221086341, 0.15654848100107643, 0.0018479368506167443, 0.0009021648251913465, 0.027029391162709106, 0.00044384946130405335, 59061000000, 
-0.025599035615831135, 0.028281378690714225, 0.06438590663540253, 0.016961196564912812, 0.0993507066765706, 0.17072044208129109, 0.009484804206024858, 0.001412635081395533, 0.03380368994570823, 0.0007555507488064293, 59110000000, 
-0.057401885283898585, 0.03208353403097943, 0.056931098616493286, 0.017189659017875406, 0.10291341864895878, 0.16703029831814184, 0.020441993888639296, 0.002265927286828057, 0.04057272983970675, 0.0011440914818852844, 59204000000, 
0.06950958309727448, 0.07320717719565889, 0.05603850251109714, 0.011001491637842167, 0.10425306045874194, 0.10552679786504682, 0.026959249463435586, 0.002915353483098202, 0.04734157756712205, 0.001609462680506902, 59327000000, 
0.06824710296057668, 0.07878142815194289, 0.054179182927121525, 0.008007667744750155, 0.10575078489685182, 0.07572206440416257, 0.036101841109650964, 0.003910711161153714, 0.05411973185098034, 0.0021199895519986136, 59367000000, 
-0.16239676034476208, -0.028420758866684357, 0.038815624618030446, 0.005827742641166479, 0.10502031369059829, 0.055491575261674295, 0.04710365098745451, 0.005095641939328799, 0.06089434569685763, 0.002656036033391589, 59437000000, 
-0.058961847946461664, 0.005505609744155629, 0.030317862162666166, 0.00557557381138451, 0.10429857152915509, 0.05345781566937322, 0.057477927559793605, 0.00634106014461259, 0.07104594832275637, 0.0035067291787856327, 59497000000, 
-0.2511645183034243, -0.016547844417535786, 0.01222446835827111, 0.005323992006404998, 0.10240160769402108, 0.051991293167127195, 0.06820149279678965, 0.007630972445560735, 0.07442798459252939, 0.0038036119233319852, 59564000000, 
-0.0484587750107699, 0.023324018841635912, 0.007351757976546297, 0.004516405245025003, 0.1014231363864197, 0.04453032518948742, 0.07837600276602603, 0.008995340601799564, 0.08119078181114522, 0.004414416552114819, 59648000000, 
-0.038480205580816995, 0.003118462574974246, 0.003852841892715115, 0.004583318255989117, 0.10073764430331263, 0.045497572309603836, 0.08851608699406666, 0.01041855269630954, 0.08795299740394631, 0.005045455518002693, 59720000000, 
-0.04937771809904786, -0.016884624687527636, 0.00029336907961756507, 0.007044157778954216, 0.10008656409829146, 0.07038065341154481, 0.09900848699344317, 0.011947330048250243, 0.0947114740010111, 0.005700911239000594, 59791000000, 
-0.05423819141639825, 0.008267083093105162, -0.0028659339571511667, 0.007217848240771396, 0.09958451887128485, 0.07247962155744932, 0.10995538707132825, 0.013608229352953836, 0.10484647319981424, 0.0067464089188075714, 59845000000, 
-0.0295089205736693, 0.012073659415906572, -0.004167156763229438, 0.0074226066793295735, 0.09935049854428778, 0.07471131789057682, 0.11938505259093905, 0.01512143380879853, 0.1115996622076464, 0.007484231446906571, 59918000000, 
-0.06459897946003906, -0.03159850101275119, -0.00733477464802789, 0.0062285222555612035, 0.09886832798323374, 0.06299815504736206, 0.12826585669995758, 0.016601130963673084, 0.12172359919966008, 0.008654305258244345, 59995000000, 
-0.06472700862404225, 0.011465609710623043, -0.01001827885817697, 0.007536411360054994, 0.09843552246486441, 0.07656190744296645, 0.13806800231896535, 0.018305291098135744, 0.1284649901042248, 0.009471688128512063, 60083000000, 
-0.07430728062267333, 0.02576587295023284, -0.012771380063458545, 0.006495313178328581, 0.09799786290610694, 0.06628015127790926, 0.14828965252218354, 0.020150550133222322, 0.13520123331489134, 0.01032355727674148, 60170000000, 
-0.03514253517644229, 0.002986714137551711, -0.012448181855772011, 0.005504840081059876, 0.09752158673136907, 0.0564474006788199, 0.16310127641756367, 0.02295244308829211, 0.1452974875965298, 0.01165715942956356, 60247000000, 
-0.04854727846520151, 0.046834666407456635, -0.013200576160995504, 0.004837556605782681, 0.09776911892473189, 0.04947939246038313, 0.17088842674954755, 0.02449803048920754, 0.15538946317905963, 0.01305175822344915, 60322000000, 
-0.04215989526340232, 0.01743847236838699, -0.013874266121603057, 0.004108920004345839, 0.09793207649402652, 0.0419568353030528, 0.17779133625819188, 0.02589871075550005, 0.15875350711292496, 0.013528520267882961, 60372000000, 
-0.06057136705999176, 0.020562188508362018, -0.015438674705585517, 0.004802278177838103, 0.09766413224073235, 0.049171359716799264, 0.1872770608937291, 0.02785716750324375, 0.1654807435798759, 0.014495835729533176, 60512000000, 
-0.10824831184996214, -0.013963627245162482, -0.019460423451639727, 0.003893538474690728, 0.09702762359363547, 0.04012814423856635, 0.1971727395562997, 0.02993773567763359, 0.17220397139974924, 0.015485008765883919, 60587000000, 
-0.03324295968648529, 0.03480405951332334, -0.01854481279192434, 0.0042298789685632976, 0.0970210045510239, 0.04359755898361968, 0.20692799259136369, 0.032047535528566345, 0.17892543155147317, 0.016493263963620195, 60632000000, 
-0.057602250310996916, 0.020133016057543005, -0.01910010557549224, 0.0035643873982415856, 0.0968829094884745, 0.036790672545456704, 0.21667322070090325, 0.034193005080524405, 0.18900125252501276, 0.01803694745620766, 60692000000, 
-0.050303364943422094, -0.0042628910349670045, -0.019158849496298938, 0.003444445511019786, 0.0967783387726455, 0.035591079106158025, 0.2264518594869563, 0.03638937896731643, 0.19571372618805957, 0.01908464437717613, 60742000000, 
-0.04215407150005531, -0.01087478241431096, -0.018715719157184063, 0.003183885214269448, 0.09677837027112277, 0.03289872732253968, 0.23615318952295117, 0.0386060490154019, 0.20242418350388663, 0.020148764354974057, 60837000000, 
-0.05521857235476511, -0.0038180158192133423, -0.019029630484800553, 0.0038787891640781383, 0.09670651263445297, 0.040108872281847424, 0.24597360071008434, 0.040886068716537355, 0.21248603168840147, 0.021773596838460467, 60917000000, 
-0.04690646491924713, 0.0045055200045605705, -0.01882463373168417, 0.003470960388883535, 0.09674784971683821, 0.03587635693240055, 0.25559263160702084, 0.04315474474144126, 0.21919132522613563, 0.022879428225891445, 61002000000, 
-0.04619425584135187, 0.010853955112061484, -0.01860123132898293, 0.0037322743693787496, 0.09678120194190065, 0.03856404233974378, 0.2652950126533386, 0.04548308095116692, 0.22589455389146368, 0.024001784907778382, 61062000000, 
-0.05033503440556682, -0.02142652096066206, -0.018668526381215574, 0.0034884989183980586, 0.09673709966570714, 0.03606164470976708, 0.2750481336428885, 0.047860434577689945, 0.23259449744784647, 0.025141556701531242, 61152000000, 
-0.06362737881775328, 0.03450612825242335, -0.01940555115964851, 0.002728921227256277, 0.09669720108985674, 0.02822130523426839, 0.28476129799286337, 0.050265035850922, 0.23929165594046486, 0.026297688018385362, 61247000000, 
-0.06343768270010862, 0.002892918849589754, -0.020052458592975574, 0.0026746690824085498, 0.09656536867035401, 0.02769801554363749, 0.29469949171034276, 0.05276146354040479, 0.24598721430339757, 0.02746615236394645, 61307000000, 
-0.06024488448604093, 0.021079930115587415, -0.020454267841245998, 0.0035113233763800493, 0.09652082245590064, 0.03637892101452343, 0.3042829845527611, 0.055199974074212205, 0.2526780023556772, 0.028647432267607475, 61372000000, 
-0.07390847335597936, 0.021660029288575786, -0.021346538425818015, 0.003047726157757521, 0.09624270440216749, 0.03166708766850574, 0.31519086738458785, 0.05800853765226392, 0.2593666629544837, 0.02984561604729043, 61437000000, 
-0.08402197431467714, -0.01647774537738391, -0.021505433029025578, 0.002778531419920875, 0.09532536497082826, 0.029147870776798694, 0.33160280439015105, 0.06230418452495167, 0.26939510200028133, 0.03167037764314883, 61517000000, 
-0.04597099059064207, 0.03204736679462869, -0.02053450127010812, 0.0021640546621569346, 0.09614586985727892, 0.0225080356064104, 0.33935717929856773, 0.06437541170838998, 0.27607910096586213, 0.032904842418303756, 61562000000, 
-0.08228525181205469, 0.05292854732292548, -0.022003760950483262, 0.0031008033089690323, 0.09626360333305245, 0.03221158570431739, 0.3479961104922669, 0.06670391943812025, 0.2827623982066212, 0.03414930344600112, 61652000000, 
-0.08708764877396515, 0.03686809956651228, -0.022726244503429145, 0.002642858337830305, 0.09554197132267017, 0.02766175222515226, 0.36220123490823264, 0.07056774477095171, 0.2927796722081839, 0.03604205841972082, 61757000000, 
-0.06845767837876646, 0.037109938510572565, -0.02271266453765993, 0.0019343185251759355, 0.09577911495095875, 0.02019561911974603, 0.3720003196687716, 0.07327889641887882, 0.3027944500259624, 0.03795975563380137, 61821000000, 
-0.08261418058423586, 0.03193600823576843, -0.023696175372652135, 0.0021593105200464393, 0.0958000651973033, 0.02253976044378749, 0.381634293429806, 0.07597155632125684, 0.3094677236088543, 0.03924776257824934, 61888000000, 
-0.06888911922787208, 0.03647061898035186, -0.023685084819534515, 0.0028782476350344764, 0.09567914615191556, 0.030082288051196747, 0.39252730766705846, 0.07904339995074151, 0.31947360353771215, 0.04119975989481789, 61997000000, 
-0.05230831643941099, 0.016062102170630782, -0.02304428435206217, 0.001740847510585293, 0.09597595202185676, 0.018138371893293093, 0.4015239593842092, 0.08160538061697228, 0.32947262950352907, 0.04318290460680409, 62048000000, 
-0.06806323874049816, 0.03478081849064771, -0.023354091895516668, 0.002044904008669638, 0.09596396826740611, 0.021309081372827974, 0.41128216567401993, 0.08441120168381207, 0.3361390555261733, 0.044518082551245355, 62150000000, 
-0.061295174791173836, 0.03513112295290241, -0.023368951417381264, 0.002359308606984276, 0.09606051678461498, 0.024560648703090694, 0.42042947033537853, 0.08706128524109187, 0.34613243652741527, 0.04653889371472753, 62271000000, 
-0.10556106781356583, 0.003995417438932088, -0.025876669951086687, 0.0026064063408942234, 0.09575018422362841, 0.027220901578704604, 0.4298961470399844, 0.089824313818809, 0.3527910092681586, 0.04790115991435295, 62363000000, 
-0.05591498408213254, 0.003872163206283902, -0.025266673923830488, 0.0027301104679493125, 0.0957547523689031, 0.028511487946116097, 0.4394125023636059, 0.09262971417512025, 0.3627734490535958, 0.04996858440746526, 62449000000, 
-0.054252759189327024, 0.012567023223888828, -0.02459917756091534, 0.0025077228929012902, 0.09581464601614056, 0.02617264684648367, 0.44891602036754985, 0.09545913052979883, 0.36942517221858995, 0.05136271890649654, 62535000000, 
-0.05612875410490328, -0.004944734414003563, -0.024123816172572865, 0.0016490624907940957, 0.09587163678186265, 0.017200733670023994, 0.45837356293310044, 0.09830168475609022, 0.3760758649968844, 0.052767431429541545, 62615000000, 
-0.07689130640873218, 0.002157351227710599, -0.024865803079164382, 0.002717353684950624, 0.0957651376407107, 0.028375186961517508, 0.46794523114425984, 0.10120454497550548, 0.3827247772958314, 0.05417961082057247, 62691000000, 
-0.05387538219892362, -0.01662338662903619, -0.024165561095388515, 0.002314080386864813, 0.09578913460251617, 0.024158067576946527, 0.4776949373106224, 0.10418292875685188, 0.3893698932966714, 0.055604504259712015, 62776000000, 
-0.0651666471849057, -0.007474639587675271, -0.02324909514074607, 0.0025464076532096336, 0.09522538689489701, 0.026740848593455196, 0.4918273480769374, 0.10854411526241257, 0.39933403457728656, 0.05776436576206719, 62843000000, 
-0.0823667201383636, 0.013360973631493508, -0.02431195289089413, 0.0023549316020836843, 0.09577662222438021, 0.024587749571776292, 0.49899649264763535, 0.11078312977479977, 0.4059734298616216, 0.05921937332391109, 62898000000, 
-0.06315102734405413, 0.002589617337635469, -0.02465276833346028, 0.0015969450153013754, 0.09614142872649688, 0.016610373243405446, 0.5061765823834956, 0.11304071134952424, 0.41261074453547203, 0.06068519608744037, 62973000000, 
-0.030969041028162655, -0.00046349794143946913, -0.022953358984153942, 0.0025609277211977146, 0.09617138858806501, 0.02662879010894857, 0.5157357019455691, 0.11606781363057739, 0.41924712537573167, 0.06215838951269775, 63099000000, 
-0.0997861307761406, -0.002300586370424771, -0.025262990316066297, 0.0020152092196903653, 0.09584672600402118, 0.02102533183664321, 0.525269733787247, 0.11910411041105778, 0.4291946332694086, 0.06438917265345179, 63160000000, 
-0.06073005267097792, -0.015282203640629034, -0.025020152950079363, 0.0023210536083579573, 0.0958016911701107, 0.024227689302859675, 0.5347035828163137, 0.12213649235765917, 0.4358235894610558, 0.0658894535506216, 63210000000, 
-0.07679269728863722, 0.0029364463661197913, -0.025380390280782827, 0.002291803012051413, 0.09550207938726331, 0.0239974147867304, 0.5455258325429424, 0.12564075855215628, 0.4457636831031076, 0.06815990080294272, 63280000000, 
-0.0704918476134503, -0.01738946964641202, -0.02492079411444738, 0.001420147358976977, 0.09522198994748592, 0.014914069321174402, 0.557419249366713, 0.1295263103509224, 0.45238856383941356, 0.06968505821140264, 63355000000, 
-0.061111612022328156, -0.01685529994617413, -0.024741921519673617, 0.0024680764506036135, 0.09578273858800773, 0.02576744502179669, 0.5647395577538776, 0.13194123683380424, 0.45901148288417654, 0.07121666918558835, 63455000000, 
-0.06230948740184699, -0.003845754984989791, -0.024880593067765737, 0.002037892685942919, 0.09599091824244994, 0.021230057210159123, 0.5727536970169828, 0.13459626247660336, 0.46563036585834733, 0.07275974904482241, 63555000000, 
-0.0267757929821211, -0.00415240747280798, -0.02285126764088501, 0.0024913164624133935, 0.09612381628664189, 0.025917785608763913, 0.5821478536792756, 0.13773232741518004, 0.4722475966616523, 0.07431337794395043, 63618000000, 
-0.05304570017794324, -0.01858235483608335, -0.022464568493457286, 0.002255013328696898, 0.0961023296408995, 0.023464710347013303, 0.5917779593171482, 0.14096977894405754, 0.4788615353541553, 0.0758781322290014, 63685000000, 
-0.02799324437375748, 0.017530671128243514, -0.02067578045261313, 0.0021774809864883913, 0.09636356425733299, 0.0225965177115446, 0.6010630500522405, 0.1441183366739653, 0.4854735765407242, 0.07745356779109511, 63738000000, 
-0.07473951438113437, 0.00970409639371572, -0.021735643282780284, 0.0009739265813922658, 0.09625708643434806, 0.010117972790050427, 0.610689688994968, 0.1474036027160511, 0.49208508614435686, 0.07903749786300987, 63808000000, 
-0.03221611409762826, -0.012521690254133834, -0.02029792550749283, 0.0015525255080440924, 0.0964478062204731, 0.0160970536177373, 0.6200125102089893, 0.15060818427888006, 0.5019964200311516, 0.08142672346620268, 63878000000, 
-0.03410712429298972, 0.010908764785994639, -0.019127977108416985, 0.002366439420061461, 0.09659582200918759, 0.02449836204961722, 0.629581643616287, 0.153911311891472, 0.5086012611996814, 0.08303341318178618, 63934000000, 
-0.06525664443871054, 0.003291097876180103, -0.01991493378825458, 0.002027110449082983, 0.09656071768264454, 0.020993117053513036, 0.6388870077522608, 0.15714104054935593, 0.5185031870553618, 0.08546342821047186, 64020000000, 
-0.05553328692782781, -0.029268920394918022, -0.020030327773395203, 0.0023838168950148235, 0.09648675450657436, 0.024706156893819, 0.6486162390296146, 0.16054421045704337, 0.5284025833417582, 0.0879107517772573, 64100000000, 
-0.07510824936118611, 0.010701591477180871, -0.020872694928869118, 0.0021122317158720517, 0.09615179666770085, 0.02196767807856875, 0.6599977944828949, 0.1645533391266775, 0.5382946386681454, 0.09037806557664982, 64205000000, 
-0.044713654801867564, -0.0025394567735492193, -0.020450560053206942, 0.0025406653121421104, 0.09659882760585094, 0.026301202355257403, 0.6672186020154841, 0.167121104133967, 0.5415907414158226, 0.0912056241028084, 64275000000, 
-0.0665567922508451, -0.008109598299912583, -0.02121844193079557, 0.0024836299162758722, 0.09643047594510232, 0.02575565340660351, 0.6767710566553617, 0.17053658352143083, 0.5514743539921313, 0.09370619675587281, 64400000000, 
-0.07015865440685011, -0.03848736421482883, -0.022104482971254696, 0.002251211202523327, 0.0962849228837551, 0.023380723950324152, 0.6859977397696405, 0.17386259966579545, 0.5613524899701822, 0.09623138329355926, 64500000000, 
-0.06753310727718571, -0.008631900125566095, -0.022629562420202174, 0.0010177736318975914, 0.09617950940861134, 0.010582021452965178, 0.6954776615570785, 0.17730421320770365, 0.5679364379785862, 0.09792585396906915, 64550000000, 
-0.06843109454272667, 0.009625522295167237, -0.022959602408713517, 0.0013941332659566823, 0.0959916773431653, 0.014523480623978763, 0.7057073111924789, 0.18104259328307917, 0.581098232881142, 0.10133199501849187, 64721000000, 
-0.05986058898731946, 0.012124766304051177, -0.022988857568538405, 0.001994095739227369, 0.0961546200605766, 0.02073842877202474, 0.7141972745188392, 0.184158673859331, 0.5876756494888271, 0.10304796940002456, 64811000000, 
-0.049768209833799586, 0.020332157649100478, -0.02239293830565801, 0.001790497791284191, 0.09620062354547103, 0.018612122513300328, 0.7235671202866357, 0.1876131433176357, 0.5975368277741182, 0.10563963094536867, 64936000000, 
-0.06300415086987826, -0.01489820444044726, -0.02258503039592884, 0.001783657029000855, 0.09611928613886606, 0.018556702828857456, 0.7331420634375876, 0.19116480157061477, 0.6041084978851635, 0.1073780202935804, 65016000000, 
-0.06108115781421755, 0.0070184656163839974, -0.020785476375358297, 0.002347736281840732, 0.09510583036424307, 0.024685513736110654, 0.7515665700060743, 0.19804234338663934, 0.6172485269281228, 0.11087298322736133, 65087000000, 
-0.06300148488683344, -0.020979818595137388, -0.020303947026849713, 0.001945476828191499, 0.09568866561147128, 0.020331319448959613, 0.7609964909504899, 0.20160259480162157, 0.6238136372716085, 0.1126320947849737, 65182000000, 
-0.08572520441700046, 0.017597463222550527, -0.0215051931460057, 0.002266004535138423, 0.09587510852466136, 0.02363496187913626, 0.7702957827057838, 0.20513904833128013, 0.630376784358559, 0.11440120678647639, 65277000000, 
-0.05374376434873436, -0.003219298608066623, -0.021103405543547397, 0.002051087643410366, 0.0960927991354951, 0.02134486311006761, 0.7796583053771979, 0.20872249352924238, 0.6402158962532549, 0.11707386920578651, 65312000000, 
